Clone,Heteroplasmy_bin,siRNA,well,Date Time,Elapsed,"A1, Image 1","A1, Image 2","A1, Image 3","A1, Image 4","A1, Image 6","A1, Image 7","A1, Image 8","A1, Image 9",Clone 62 Mock,SEM
clone_59,high_het,E2f3,D2,11/08/2022 01:00,30,25.68441,23.58815,29.04195,27.65277,24.63983,25.55152,24.83796,20.73754,25.21676625,0.887302333
clone_59,high_het,E2f3,D2,11/08/2022 04:00,33,35.17066,32.40897,40.27781,33.36101,32.02441,28.32166,27.98165,23.99673,31.6928625,1.76053162
clone_59,high_het,E2f3,D2,11/08/2022 07:00,36,39.8962,34.67842,45.06903,38.77574,33.28092,34.2113,34.06734,29.80312,36.22275875,1.686137568
clone_59,high_het,E2f3,D2,11/08/2022 10:00,39,47.70473,40.69787,51.74934,46.80677,42.24193,39.48161,36.46115,31.97607,42.13993375,2.274848322
clone_59,high_het,E2f3,D2,11/08/2022 13:00,42,51.71081,44.05991,56.91359,50.57849,47.27,47.17186,45.05934,38.18686,47.6188575,1.983849407
clone_59,high_het,E2f3,D2,11/08/2022 16:00,45,64.88233,55.01282,67.36396,59.53978,55.4443,51.57261,50.94993,43.62113,56.0483575,2.73917169
clone_59,high_het,E2f3,D2,11/08/2022 19:00,48,72.64491,62.77657,76.11287,65.16349,60.42928,57.54404,59.05423,50.35838,63.01047125,2.932140671
clone_59,high_het,E2f3,D2,11/08/2022 22:00,51,80.73474,75.41698,85.8606,77.77802,75.43706,66.86667,69.25056,60.40782,73.96905625,2.8740161
clone_59,high_het,E2f3,D2,12/08/2022 01:00,54,86.93877,79.06953,88.00999,84.11078,83.7894,79.46166,78.56937,74.68812,81.8297025,1.626786926
clone_59,high_het,E2f3,D2,12/08/2022 04:00,57,93.55858,89.30322,95.18684,89.93819,90.74089,85.83048,84.63587,80.22542,88.67743625,1.733662744
clone_59,high_het,E2f3,D2,12/08/2022 07:00,60,96.3008,92.1694,97.09483,94.52067,93.16788,93.08115,92.75382,89.19792,93.53580875,0.875456052
clone_59,high_het,E2f3,D2,12/08/2022 10:00,63,98.83946,95.70654,98.82512,97.78429,98.30692,95.23744,95.65273,92.12617,96.55983375,0.821984402
clone_59,high_het,E2f3,D2,12/08/2022 13:00,66,99.38899,98.19575,99.61491,98.09208,98.46999,97.11947,96.83484,96.29362,98.00120625,0.419386603
clone_44,high_het,Mock,A3,09/08/2022 19:00,0,4.425878,3.266908,3.09502,3.984513,4.14165,4.046725,5.900416,3.890816,4.09399075,0.30216778
clone_44,high_het,Mock,A3,09/08/2022 22:00,3,4.937241,3.171028,3.832701,4.533504,4.490617,4.869563,6.199191,4.603572,4.579677125,0.310173087
clone_44,high_het,Mock,A3,10/08/2022 01:00,6,5.682092,3.372076,3.773151,5.713642,4.711196,5.430233,7.086908,5.770255,5.192444125,0.42364358
clone_44,high_het,Mock,A3,10/08/2022 04:00,9,6.990684,4.297422,4.120957,6.213328,5.645009,6.281142,8.005559,6.174745,5.96610575,0.457188802
clone_44,high_het,Mock,A3,10/08/2022 07:00,12,7.803213,5.277261,5.591674,8.145558,6.999425,7.638083,9.613538,8.010547,7.384912375,0.499684581
clone_44,high_het,Mock,A3,10/08/2022 10:00,15,9.057854,5.518125,6.95722,9.784679,8.438185,10.76923,11.58756,10.0166,9.016181625,0.70821872
clone_44,high_het,Mock,A3,10/08/2022 13:00,18,10.19067,6.639464,7.643753,10.46513,8.630355,11.80998,13.11175,10.89776,9.92360775,0.764059097
clone_44,high_het,Mock,A3,10/08/2022 16:00,21,14.30992,9.172382,9.497581,11.87138,12.14544,13.56207,14.93936,11.71131,12.15118038,0.739345131
clone_44,high_het,Mock,A3,10/08/2022 19:00,24,14.27721,10.27398,10.42614,14.71385,13.61199,17.1651,18.88125,16.35858,14.4635125,1.078037965
clone_44,high_het,Mock,A3,10/08/2022 22:00,27,17.47206,12.85122,13.96074,16.95025,16.21436,21.05428,22.11457,19.14814,17.4707025,1.139627556
clone_44,high_het,Mock,A3,11/08/2022 01:00,30,22.12815,15.99412,17.37523,20.01113,20.28689,25.05613,27.61255,24.72007,21.64803375,1.411776055
clone_44,high_het,Mock,A3,11/08/2022 04:00,33,24.78291,16.38904,17.96438,23.45736,22.8812,30.47694,31.18361,28.75199,24.48592875,1.940001565
clone_44,high_het,Mock,A3,11/08/2022 07:00,36,31.27418,21.74327,24.4732,30.28518,29.03409,34.84921,36.80287,35.52639,30.49854875,1.888420591
clone_44,high_het,Mock,A3,11/08/2022 10:00,39,35.10147,24.81055,27.50634,33.82566,31.7402,44.65739,48.02522,41.43705,35.887985,2.897180001
clone_44,high_het,Mock,A3,11/08/2022 13:00,42,47.77802,30.58219,33.87954,41.53928,42.42728,50.13167,57.88803,51.18499,44.426375,3.234600418
clone_44,high_het,Mock,A3,11/08/2022 16:00,45,50.77968,35.81505,38.97425,51.96543,49.94483,64.9892,68.96696,61.04688,52.810285,4.163033452
clone_44,high_het,Mock,A3,11/08/2022 19:00,48,62.7358,46.84927,50.9655,62.86713,62.37188,75.93108,81.92704,72.80109,64.55609875,4.243256735
clone_44,high_het,Mock,A3,11/08/2022 22:00,51,73.30195,53.51418,61.92498,72.02161,72.20068,87.77091,91.13937,85.99049,74.73302125,4.62134612
clone_44,high_het,Mock,A3,12/08/2022 01:00,54,87.68937,63.31046,73.50401,84.01332,86.09975,94.15701,95.77066,93.43784,84.7478025,3.969877414
clone_44,high_het,Mock,A3,12/08/2022 04:00,57,89.3246,72.76279,85.19886,90.28218,90.62097,98.09801,98.61109,96.31596,90.1518075,2.989652906
clone_44,high_het,Mock,A3,12/08/2022 07:00,60,97.1582,87.77692,92.58986,96.58817,97.98281,98.78721,98.92141,99.03757,96.10526875,1.403492847
clone_44,high_het,Mock,A3,12/08/2022 10:00,63,98.69066,91.85355,98.30488,99.03185,99.05253,99.74895,99.66796,99.7812,98.2664475,0.93509912
clone_44,high_het,Mock,A3,12/08/2022 13:00,66,99.37295,95.43344,98.75381,99.53268,99.65218,100,99.96291,99.39753,99.0131875,0.529706332
clone_44,high_het,NT,B3,09/08/2022 19:00,0,3.347629,3.549839,2.561872,5.522222,2.714844,4.501132,3.617448,3.658695,3.684210125,0.337570448
clone_44,high_het,NT,B3,09/08/2022 22:00,3,3.860222,4.233228,3.24369,5.614075,3.626051,5.059072,4.070148,3.927283,4.204221125,0.273509135
clone_44,high_het,NT,B3,10/08/2022 01:00,6,4.421233,4.543132,3.880845,6.213601,3.514328,6.296028,5.177353,4.416111,4.807828875,0.359386563
clone_44,high_het,NT,B3,10/08/2022 04:00,9,5.185068,5.651838,4.739743,7.160865,4.17511,7.128631,6.182529,5.316666,5.69255625,0.379598156
clone_44,high_het,NT,B3,10/08/2022 07:00,12,6.596235,6.94418,5.596933,8.674673,4.786523,8.565955,7.360548,6.189425,6.839309,0.479423354
clone_44,high_het,NT,B3,10/08/2022 10:00,15,6.908463,7.167217,5.648288,9.903027,6.51183,10.00375,8.27053,7.177187,7.6987865,0.555670071
clone_44,high_het,NT,B3,10/08/2022 13:00,18,8.246969,9.033611,7.502253,11.66364,8.111136,10.99043,9.143833,7.969636,9.0826885,0.529250466
clone_44,high_het,NT,B3,10/08/2022 16:00,21,9.738584,11.16982,9.716524,12.90517,9.140285,13.42036,11.55731,9.854674,10.93784088,0.563869459
clone_44,high_het,NT,B3,10/08/2022 19:00,24,11.54488,12.30783,10.95102,15.71131,11.45398,16.60436,13.67119,11.97272,13.02716125,0.744353527
clone_44,high_het,NT,B3,10/08/2022 22:00,27,15.70066,17.42598,14.10744,20.11562,14.01231,18.82833,14.98525,14.33443,16.1887525,0.824970971
clone_44,high_het,NT,B3,11/08/2022 01:00,30,17.35891,18.10397,15.48172,22.02012,15.61605,23.11646,18.45977,16.74907,18.36325875,0.99558709
clone_44,high_het,NT,B3,11/08/2022 04:00,33,22.20888,24.95111,21.0822,24.29564,17.66329,27.57642,20.94371,19.67043,22.29896,1.122784667
clone_44,high_het,NT,B3,11/08/2022 07:00,36,26.77987,28.61698,23.53154,32.43445,23.56609,35.14524,27.97359,25.98073,28.00356125,1.441061879
clone_44,high_het,NT,B3,11/08/2022 10:00,39,30.53089,32.33432,28.85388,38.37912,27.73935,39.86437,29.99141,28.71156,32.0506125,1.623986109
clone_44,high_het,NT,B3,11/08/2022 13:00,42,35.91523,37.65953,35.13698,47.46373,33.52628,49.38668,40.52754,36.44286,39.50735375,2.081071701
clone_44,high_het,NT,B3,11/08/2022 16:00,45,43.29252,48.54322,42.84924,53.57271,40.29365,58.52361,43.11235,44.04726,46.77932,2.227137327
clone_44,high_het,NT,B3,11/08/2022 19:00,48,51.36146,57.3057,49.86533,69.12244,50.57495,75.27215,57.15555,59.43914,58.76209,3.234938443
clone_44,high_het,NT,B3,11/08/2022 22:00,51,64.34151,68.37201,64.3149,80.39854,61.44702,83.95828,64.8598,63.6307,68.915345,2.990113862
clone_44,high_het,NT,B3,12/08/2022 01:00,54,70.53204,77.8265,73.65472,89.25433,79.95547,93.82116,77.03882,80.86483,80.36848375,2.737726811
clone_44,high_het,NT,B3,12/08/2022 04:00,57,87.59595,92.59541,88.21657,92.77787,86.80923,96.83846,88.16734,91.2002,90.52512875,1.217076292
clone_44,high_het,NT,B3,12/08/2022 07:00,60,94.35261,95.1701,94.81138,98.40458,94.75934,99.54347,95.34911,97.66198,96.25657125,0.69887757
clone_44,high_het,NT,B3,12/08/2022 10:00,63,98.13496,99.00691,98.80415,99.27707,98.23275,99.76372,97.69511,98.69536,98.70125375,0.235923589
clone_44,high_het,NT,B3,12/08/2022 13:00,66,99.45702,99.59046,99.27557,99.79437,99.28854,99.95192,99.26621,99.6776,99.53771125,0.09169264
clone_44,high_het,Gapdh,C3,09/08/2022 19:00,0,4.439057,4.345431,3.85312,4.613335,4.637579,4.414745,5.370342,4.425537,4.51239325,0.149218905
clone_44,high_het,Gapdh,C3,09/08/2022 22:00,3,5.115683,4.799908,4.913952,4.964829,5.043569,5.243252,6.081456,4.949261,5.13898875,0.142722818
clone_44,high_het,Gapdh,C3,10/08/2022 01:00,6,5.072252,4.879331,5.885121,5.014204,5.081743,5.590582,6.005518,5.451608,5.372544875,0.150213543
clone_44,high_het,Gapdh,C3,10/08/2022 04:00,9,6.237708,5.849745,6.356874,5.797297,5.87071,5.813825,6.859223,5.711592,6.06212175,0.13948097
clone_44,high_het,Gapdh,C3,10/08/2022 07:00,12,7.012605,6.894054,7.535922,6.939672,6.543376,7.08793,7.580582,7.019026,7.076645875,0.120186848
clone_44,high_het,Gapdh,C3,10/08/2022 10:00,15,8.165839,7.483476,9.653352,7.798571,6.730291,7.938495,8.803129,8.158458,8.091451375,0.307280938
clone_44,high_het,Gapdh,C3,10/08/2022 13:00,18,10.67506,10.0672,11.71267,10.03612,9.297692,8.289242,9.01087,9.392958,9.8102265,0.37496335
clone_44,high_het,Gapdh,C3,10/08/2022 16:00,21,12.06061,11.40734,12.87751,12.17241,11.23115,12.11251,13.52457,13.28801,12.33426375,0.294226671
clone_44,high_het,Gapdh,C3,10/08/2022 19:00,24,16.13124,15.37212,17.09388,12.52629,11.89583,13.42883,15.68564,14.32713,14.55762,0.646190128
clone_44,high_het,Gapdh,C3,10/08/2022 22:00,27,18.02188,17.89581,19.54034,17.69299,16.7027,15.34296,17.97579,18.02181,17.649285,0.427579134
clone_44,high_het,Gapdh,C3,11/08/2022 01:00,30,20.99692,19.21867,22.3654,19.14185,19.41652,20.26626,20.4346,23.12261,20.62035375,0.521126323
clone_44,high_het,Gapdh,C3,11/08/2022 04:00,33,27.79263,26.79796,29.82061,22.62531,22.89295,24.96094,24.53535,26.43527,25.7326275,0.869441697
clone_44,high_het,Gapdh,C3,11/08/2022 07:00,36,30.66025,30.9138,35.32479,30.57364,30.1906,30.83048,32.82431,34.8828,32.02508375,0.728135909
clone_44,high_het,Gapdh,C3,11/08/2022 10:00,39,38.54144,39.95561,43.22648,34.36919,34.96332,33.29457,36.52958,39.06612,37.49328875,1.174305536
clone_44,high_het,Gapdh,C3,11/08/2022 13:00,42,49.45298,47.42456,49.61284,44.66106,44.476,46.33612,47.66363,51.4936,47.64009875,0.872816483
clone_44,high_het,Gapdh,C3,11/08/2022 16:00,45,61.3122,57.33256,64.31982,51.41697,51.68979,55.34089,54.23089,56.59337,56.52956125,1.583787545
clone_44,high_het,Gapdh,C3,11/08/2022 19:00,48,70.03551,70.80707,75.45426,68.16844,64.43721,67.346,71.44695,71.44347,69.89236375,1.163654351
clone_44,high_het,Gapdh,C3,11/08/2022 22:00,51,85.49319,84.34843,88.06149,77.33937,77.35133,75.72546,76.68536,80.66917,80.709225,1.65749555
clone_44,high_het,Gapdh,C3,12/08/2022 01:00,54,91.59029,91.15842,93.32883,88.43429,88.47697,88.29081,88.10956,92.66956,90.25734125,0.765494528
clone_44,high_het,Gapdh,C3,12/08/2022 04:00,57,97.68684,96.58414,98.00214,93.38436,91.88954,94.18986,93.23071,96.54917,95.189595,0.812027652
clone_44,high_het,Gapdh,C3,12/08/2022 07:00,60,99.24511,97.79364,99.08195,98.99085,97.97769,98.79185,97.74626,98.7147,98.54275625,0.21511261
clone_44,high_het,Gapdh,C3,12/08/2022 10:00,63,99.54401,99.20003,99.8475,99.65157,99.34447,99.18242,98.50059,99.09609,99.295835,0.145724305
clone_44,high_het,Gapdh,C3,12/08/2022 13:00,66,99.65616,99.41529,99.76466,99.56661,99.44601,99.50781,98.53413,99.64899,99.4424575,0.136121874
clone_44,high_het,E2f3,D3,09/08/2022 19:00,0,4.416453,3.80354,4.649666,4.232409,3.941147,4.393507,3.535087,4.504889,4.18458725,0.136597578
clone_44,high_het,E2f3,D3,09/08/2022 22:00,3,4.666604,3.932678,5.324314,4.362503,4.859047,4.606712,3.848134,4.671382,4.53392175,0.170786413
clone_44,high_het,E2f3,D3,10/08/2022 01:00,6,5.085227,3.94777,5.673144,4.718163,4.834599,5.402849,4.380872,4.745889,4.848564125,0.193698986
clone_44,high_het,E2f3,D3,10/08/2022 04:00,9,5.954298,4.502977,6.576634,5.752295,5.622404,6.235522,4.668515,5.880136,5.649097625,0.25485431
clone_44,high_het,E2f3,D3,10/08/2022 07:00,12,8.236176,6.002446,8.775127,6.327851,6.879436,6.860387,5.321172,6.993213,6.924476,0.399397118
clone_44,high_het,E2f3,D3,10/08/2022 10:00,15,10.02117,8.418924,11.58019,7.8532,7.690054,8.049877,5.872964,8.306039,8.47405225,0.597892551
clone_44,high_het,E2f3,D3,10/08/2022 13:00,18,11.0971,8.990518,12.49372,9.614564,9.485016,10.89953,8.495139,9.991057,10.1333305,0.458777799
clone_44,high_het,E2f3,D3,10/08/2022 16:00,21,12.57962,10.26306,13.68035,10.78364,10.27876,12.3432,9.225786,11.55621,11.33882825,0.519830145
clone_44,high_het,E2f3,D3,10/08/2022 19:00,24,16.16232,13.50265,17.68609,13.78086,13.18892,13.60071,9.920851,11.27848,13.64011013,0.869990885
clone_44,high_het,E2f3,D3,10/08/2022 22:00,27,17.67304,15.46151,19.99979,15.06986,14.02262,16.69711,12.58277,15.54435,15.88138125,0.803130297
clone_44,high_het,E2f3,D3,11/08/2022 01:00,30,21.54467,17.81448,21.90422,15.89762,15.51444,18.12015,14.99904,16.70079,17.81192625,0.934126949
clone_44,high_het,E2f3,D3,11/08/2022 04:00,33,24.80707,21.01282,25.75659,22.17712,20.19265,23.86145,17.73534,18.43648,21.74744,1.036001273
clone_44,high_het,E2f3,D3,11/08/2022 07:00,36,26.60128,23.46235,30.57918,23.05569,23.67979,28.06449,19.53665,22.34115,24.6650725,1.246354502
clone_44,high_het,E2f3,D3,11/08/2022 10:00,39,35.06043,30.4066,38.74159,30.4415,29.89469,35.82482,23.70842,29.03825,31.6395375,1.665444427
clone_44,high_het,E2f3,D3,11/08/2022 13:00,42,38.919,33.17001,44.08455,33.38662,31.71554,39.66866,27.8967,33.00398,35.2306325,1.844097571
clone_44,high_het,E2f3,D3,11/08/2022 16:00,45,51.38541,43.50006,57.1746,41.59097,40.26585,48.94087,36.10024,37.96807,44.61575875,2.564458036
clone_44,high_het,E2f3,D3,11/08/2022 19:00,48,53.72205,46.60717,64.62016,47.11197,49.91292,59.47532,43.46071,48.75437,51.70808375,2.529178037
clone_44,high_het,E2f3,D3,11/08/2022 22:00,51,73.47286,63.31074,79.38509,58.91459,63.6462,72.15663,50.11793,55.56784,64.571485,3.486270934
clone_44,high_het,E2f3,D3,12/08/2022 01:00,54,77.15895,66.9977,89.45258,66.98583,73.81979,84.55357,64.60062,69.82298,74.1740025,3.173427397
clone_44,high_het,E2f3,D3,12/08/2022 04:00,57,96.06519,86.86612,97.07249,83.69864,84.37124,91.00244,73.76994,78.18803,86.37926125,2.888036597
clone_44,high_het,E2f3,D3,12/08/2022 07:00,60,92.92702,90.4611,97.40794,90.5201,90.95367,96.73718,88.34953,90.57856,92.2418875,1.142346626
clone_44,high_het,E2f3,D3,12/08/2022 10:00,63,98.3455,96.75365,99.41071,95.97197,96.64458,97.67168,94.577,95.63797,96.8766325,0.549694765
clone_44,high_het,E2f3,D3,12/08/2022 13:00,66,99.60309,97.83149,99.72669,97.67141,97.86658,98.67454,95.89714,95.79272,97.8829575,0.52346786
clone_83,high_het,Mock,A4,09/08/2022 19:00,0,2.148847,2.407875,2.556408,3.381296,3.00952,3.313483,3.318604,3.822661,2.99483675,0.20238147
clone_83,high_het,Mock,A4,09/08/2022 22:00,3,2.631733,3.236177,3.312937,3.921547,4.700953,4.73865,5.342684,4.696446,4.072640875,0.333176093
clone_83,high_het,Mock,A4,10/08/2022 01:00,6,3.095293,4.098284,3.842535,4.85133,5.83677,5.808225,6.29664,5.773739,4.950352,0.410062454
clone_83,high_het,Mock,A4,10/08/2022 04:00,9,3.888562,4.843272,4.545795,5.777699,6.723122,6.700585,6.832316,7.01281,5.790520125,0.429732563
clone_83,high_het,Mock,A4,10/08/2022 07:00,12,4.207686,5.691242,4.795673,6.703453,7.894244,7.783066,8.599348,8.293676,6.7460485,0.591386205
clone_83,high_het,Mock,A4,10/08/2022 10:00,15,4.33703,6.405704,6.224458,7.16988,8.440574,8.80477,8.066338,9.028627,7.309672625,0.565252739
clone_83,high_het,Mock,A4,10/08/2022 13:00,18,6.337548,8.236382,7.508059,8.182979,10.43385,9.490481,8.998853,9.738991,8.615892875,0.467276963
clone_83,high_het,Mock,A4,10/08/2022 16:00,21,7.515706,8.461673,8.570325,11.47857,12.99449,12.58809,13.05691,13.49658,11.020293,0.862681396
clone_83,high_het,Mock,A4,10/08/2022 19:00,24,8.709229,11.16512,9.793694,11.04376,13.14336,13.85845,12.91992,12.96315,11.69958538,0.642559157
clone_83,high_het,Mock,A4,10/08/2022 22:00,27,10.29481,11.76792,11.38863,15.62487,17.78067,16.45344,15.66467,16.25505,14.4037575,0.99134756
clone_83,high_het,Mock,A4,11/08/2022 01:00,30,11.9536,13.89914,12.51011,17.15622,18.48783,20.61598,18.15013,18.47642,16.40617875,1.127858097
clone_83,high_het,Mock,A4,11/08/2022 04:00,33,15.26927,17.25695,15.05511,16.75454,21.90348,21.96747,20.02294,19.35157,18.44766625,0.977664115
clone_83,high_het,Mock,A4,11/08/2022 07:00,36,17.16175,18.43647,17.14844,21.56038,25.29802,27.7326,24.45395,24.35656,22.01852125,1.433965838
clone_83,high_het,Mock,A4,11/08/2022 10:00,39,20.84947,24.95862,20.72205,25.28088,31.74068,28.38218,26.26427,26.60662,25.60059625,1.294067158
clone_83,high_het,Mock,A4,11/08/2022 13:00,42,23.10581,26.78205,23.01177,32.74605,35.36441,35.05081,33.65255,34.00916,30.46532625,1.871931015
clone_83,high_het,Mock,A4,11/08/2022 16:00,45,27.62769,31.8138,30.30615,32.80935,42.31847,39.39481,38.71197,37.04047,35.00283875,1.803521026
clone_83,high_het,Mock,A4,11/08/2022 19:00,48,31.76368,35.51253,30.78547,39.9694,48.68163,48.50668,47.03584,45.07656,40.91647375,2.63619135
clone_83,high_het,Mock,A4,11/08/2022 22:00,51,36.63892,43.06573,36.26912,45.60772,56.55894,52.96315,49.62664,50.18909,46.36491375,2.607324972
clone_83,high_het,Mock,A4,12/08/2022 01:00,54,42.01534,48.91725,40.33243,54.50135,63.38547,62.97934,59.51246,60.27697,53.99007625,3.259663157
clone_83,high_het,Mock,A4,12/08/2022 04:00,57,49.86402,53.86712,47.41901,60.13023,71.79121,68.75805,64.26642,65.49777,60.19922875,3.169314166
clone_83,high_het,Mock,A4,12/08/2022 07:00,60,55.17645,58.89095,53.17411,69.14342,80.19128,80.1264,76.23197,76.30695,68.65519125,4.003449581
clone_83,high_het,Mock,A4,12/08/2022 10:00,63,65.00539,68.37637,63.56227,74.44588,87.562,83.94128,79.7284,82.17691,75.5998125,3.22831047
clone_83,high_het,Mock,A4,12/08/2022 13:00,66,70.04964,73.46933,64.98613,82.41081,91.64643,90.07806,86.64377,90.37956,81.20796625,3.660346693
clone_83,high_het,NT,B4,09/08/2022 19:00,0,2.372364,2.545686,3.331648,4.207549,3.481343,3.569165,3.379111,3.271485,3.269793875,0.205254737
clone_83,high_het,NT,B4,09/08/2022 22:00,3,3.440915,4.199492,5.163488,5.682979,4.479554,5.040153,4.791712,4.513359,4.6639565,0.239569015
clone_83,high_het,NT,B4,10/08/2022 01:00,6,4.005682,5.011678,6.305725,5.884165,5.189781,5.616396,5.257937,5.22816,5.3124405,0.240128946
clone_83,high_het,NT,B4,10/08/2022 04:00,9,4.9453,6.126733,7.489688,7.320325,6.141487,6.802817,5.738772,5.580815,6.268242125,0.311211369
clone_83,high_het,NT,B4,10/08/2022 07:00,12,5.245234,7.13075,9.162478,8.253866,7.080487,7.821651,7.228269,6.975934,7.362333625,0.401532322
clone_83,high_het,NT,B4,10/08/2022 10:00,15,6.478639,7.736969,10.20514,7.811748,7.927365,8.878386,8.80716,8.259601,8.263126,0.383211552
clone_83,high_het,NT,B4,10/08/2022 13:00,18,7.227861,9.521418,11.58053,10.79709,8.949342,9.907056,9.284649,10.24237,9.6887895,0.462048973
clone_83,high_het,NT,B4,10/08/2022 16:00,21,9.418431,10.95799,13.77868,12.75391,11.80384,12.29663,12.54288,11.30764,11.85750013,0.467143019
clone_83,high_het,NT,B4,10/08/2022 19:00,24,11.24966,13.23754,16.14081,12.70549,12.29977,15.21471,13.02529,12.0096,13.23535875,0.582561818
clone_83,high_het,NT,B4,10/08/2022 22:00,27,11.7837,13.80757,18.74603,19.08995,15.83042,19.24361,17.86037,15.4764,16.47975625,0.964698093
clone_83,high_het,NT,B4,11/08/2022 01:00,30,11.39006,14.87837,19.50216,21.2754,18.02728,20.10626,19.13148,17.49774,17.72609375,1.132238624
clone_83,high_het,NT,B4,11/08/2022 04:00,33,15.78575,21.61482,26.77762,24.99802,21.85936,22.09968,21.06929,19.2994,21.6879925,1.18011373
clone_83,high_het,NT,B4,11/08/2022 07:00,36,18.62728,23.31648,28.52123,27.08322,25.2184,27.59349,26.75638,22.66417,24.97258125,1.161076419
clone_83,high_het,NT,B4,11/08/2022 10:00,39,22.43512,26.95053,35.53984,33.9589,28.09385,31.89173,31.55033,26.02908,29.5561725,1.562377477
clone_83,high_het,NT,B4,11/08/2022 13:00,42,25.23027,29.99692,39.35328,36.0202,30.99199,38.01444,37.64683,32.30981,33.6954675,1.723004395
clone_83,high_het,NT,B4,11/08/2022 16:00,45,32.98255,38.12793,45.3252,46.79605,40.66687,42.01917,41.55218,37.346,40.60199375,1.571900983
clone_83,high_het,NT,B4,11/08/2022 19:00,48,35.88089,45.31031,53.20189,52.88079,45.29507,52.53456,49.20351,42.32135,47.07854625,2.153779058
clone_83,high_het,NT,B4,11/08/2022 22:00,51,42.87185,50.54613,62.79249,60.9177,50.57878,58.35275,56.68699,46.91748,53.70802125,2.49384444
clone_83,high_het,NT,B4,12/08/2022 01:00,54,49.36059,55.12456,67.56973,66.2291,57.5896,69.66032,68.21174,57.91514,61.4575975,2.628768932
clone_83,high_het,NT,B4,12/08/2022 04:00,57,56.14414,63.46468,76.71915,75.04117,68.54649,73.58044,70.157,63.07672,68.34122375,2.486147418
